Rank,PlayerID,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost,FantasyPointsPerGame,FantasyPoints
20,16003,Sammy Watkins,LAR,WR,3,SF,0,0,0,0,0,6,106,2,0,22.6,22.6
21,18868,Deshone Kizer,CLE,QB,3,IND,242,2,3,44,1,0,0,0,0,22.1,22.08
22,2428,Carson Palmer,ARI,QB,3,DAL,325,2,0,7,0,0,0,0,0,21.7,21.7
23,16668,Carlos Hyde,SF,RB,3,LAR,0,0,0,84,2,3,10,0,0,21.4,21.4
24,14005,T.Y. Hilton,IND,WR,3,CLE,0,0,0,0,0,7,153,1,0,21.3,21.3
25,5571,Larry Fitzgerald,ARI,WR,3,DAL,0,0,0,0,0,13,149,1,0,20.9,20.9
26,7242,Drew Brees,NO,QB,3,CAR,220,3,0,0,0,0,0,0,0,20.8,20.8
27,18857,Deshaun Watson,HOU,QB,3,NE,301,2,2,41,0,0,0,0,0,20.1,20.14
28,16389,Odell Beckham Jr,NYG,WR,3,PHI,0,0,0,0,0,9,79,2,0,19.9,19.9
29,16524,Devonta Freeman,ATL,RB,3,DET,0,0,0,106,1,3,32,0,0,19.8,19.8
30,16763,Marcus Mariota,TEN,QB,3,SEA,225,2,0,27,0,0,0,0,0,19.7,19.7
31,17961,Sterling Shepard,NYG,WR,3,PHI,0,0,0,0,0,7,133,1,0,19.3,19.3
32,14828,Chris Hogan,NE,WR,3,HOU,0,0,0,0,0,4,68,2,0,18.8,18.8
33,13124,DeMarco Murray,TEN,RB,3,SEA,0,0,0,115,1,1,5,0,0,18,18
34,12831,Tyrod Taylor,BUF,QB,3,DEN,213,2,0,13,0,0,0,0,0,17.8,17.82
35,4556,Jordy Nelson,GB,WR,3,CIN,0,0,0,0,0,6,52,2,0,17.2,17.2
36,12845,AJ Green,CIN,WR,3,GB,0,0,0,0,0,10,111,1,0,17.1,17.1
37,11056,Antonio Brown,PIT,WR,3,CHI,0,0,0,0,0,10,110,1,0,17,17
38,13460,Doug Baldwin,SEA,WR,3,TEN,0,0,0,0,0,10,105,1,0,16.5,16.5
39,9038,Matthew Stafford,DET,QB,3,ATL,264,1,0,19,0,0,0,0,0,16.5,16.46
40,16838,Duke Johnson,CLE,RB,3,IND,0,0,0,23,1,6,81,0,0,16.4,16.4
